game_id,fav_deficit,trigger_sequence,season,season_type,week,fav_team,dog_team,home_team,away_team,home_is_fav,pregame_spread,pregame_spread_provider,pregame_fav_ml,pregame_dog_ml,pregame_ml_provider,opening_spread,opening_spread_provider,closing_spread,spread_movement,line_moved_against_fav,fav_pregame_rating,dog_pregame_rating,rating_gap,trigger_play_id,play_number,play_type,quarter,clock_minutes_remaining,clock_seconds_remaining,clock_seconds_in_period_total,seconds_remaining_in_regulation,minutes_elapsed_total,fav_score_at_trigger,dog_score_at_trigger,actual_deficit_at_trigger,total_points_at_trigger,points_per_minute,possession_team,fav_has_ball,yardline_at_trigger,distance_to_first_down,down,trigger_drive_id,drive_number_in_game
400852668,3,1,2015,postseason,1,Arizona,New Mexico,New Mexico,Arizona,False,-11.5,consensus,,,,,,-11.5,,,1495.0,1341.0,154.0,400852668101904702,1,Kickoff,1,9,52,592,3292,5.1333,0,3,3,3,0.5844,New Mexico,False,65,5,4,4008526684,4
400852683,3,1,2015,postseason,1,San José State,Georgia State,Georgia State,San José State,False,-4.0,consensus,,,,,,-4.0,,,1301.0,1367.0,-66.0,400852683104895303,1,Kickoff,4,10,46,646,646,49.2333,13,16,3,29,0.589,Georgia State,False,65,9,2,40085268321,20
400852685,3,1,2015,postseason,1,App State,Ohio,App State,Ohio,True,-9.5,consensus,,,,,,-9.5,,,1642.0,1328.0,314.0,400852685102987603,1,Kickoff,2,1,23,83,1883,28.6167,7,10,3,17,0.5941,Ohio,False,65,10,1,40085268513,13
400852685,7,2,2015,postseason,1,App State,Ohio,App State,Ohio,True,-9.5,consensus,,,,,,-9.5,,,1642.0,1328.0,314.0,400852685102997903,1,Kickoff,2,0,20,20,1820,29.6667,7,17,10,24,0.809,Ohio,False,65,10,1,40085268515,15
400852685,10,3,2015,postseason,1,App State,Ohio,App State,Ohio,True,-9.5,consensus,,,,,,-9.5,,,1642.0,1328.0,314.0,400852685102997903,1,Kickoff,2,0,20,20,1820,29.6667,7,17,10,24,0.809,Ohio,False,65,10,1,40085268515,15
400852685,14,4,2015,postseason,1,App State,Ohio,App State,Ohio,True,-9.5,consensus,,,,,,-9.5,,,1642.0,1328.0,314.0,400852685103919303,1,Kickoff,3,8,6,486,1386,36.9,7,24,17,31,0.8401,Ohio,False,65,10,1,40085268521,21
400852686,3,1,2015,postseason,1,Arkansas State,Louisiana Tech,Louisiana Tech,Arkansas State,False,-1.0,consensus,,,,,,-1.0,,,1560.0,1619.0,-59.0,400852686101879903,1,Kickoff,1,12,0,720,3420,3.0,0,7,7,7,2.3333,Louisiana Tech,False,65,15,2,4008526862,2
400852686,7,2,2015,postseason,1,Arkansas State,Louisiana Tech,Louisiana Tech,Arkansas State,False,-1.0,consensus,,,,,,-1.0,,,1560.0,1619.0,-59.0,400852686101879903,1,Kickoff,1,12,0,720,3420,3.0,0,7,7,7,2.3333,Louisiana Tech,False,65,15,2,4008526862,2
400852686,10,3,2015,postseason,1,Arkansas State,Louisiana Tech,Louisiana Tech,Arkansas State,False,-1.0,consensus,,,,,,-1.0,,,1560.0,1619.0,-59.0,400852686102879303,1,Kickoff,2,12,6,726,2526,17.9,3,17,14,20,1.1173,Louisiana Tech,False,65,12,2,4008526868,8
400852686,14,4,2015,postseason,1,Arkansas State,Louisiana Tech,Louisiana Tech,Arkansas State,False,-1.0,consensus,,,,,,-1.0,,,1560.0,1619.0,-59.0,400852686102879303,1,Kickoff,2,12,6,726,2526,17.9,3,17,14,20,1.1173,Louisiana Tech,False,65,12,2,4008526868,8
400852686,21,5,2015,postseason,1,Arkansas State,Louisiana Tech,Louisiana Tech,Arkansas State,False,-1.0,consensus,,,,,,-1.0,,,1560.0,1619.0,-59.0,400852686104894701,5,Rushing Touchdown,4,10,52,652,652,49.1333,20,44,24,64,1.3026,Louisiana Tech,False,4,4,2,40085268623,23
400852687,3,1,2015,postseason,1,Western Kentucky,South Florida,South Florida,Western Kentucky,False,-3.0,consensus,,,,,,-3.0,,,1870.0,1694.0,176.0,400852687101948401,1,Kickoff,1,5,15,315,3015,9.75,0,7,7,7,0.7179,South Florida,False,65,9,2,4008526877,7
400852687,7,2,2015,postseason,1,Western Kentucky,South Florida,South Florida,Western Kentucky,False,-3.0,consensus,,,,,,-3.0,,,1870.0,1694.0,176.0,400852687101948401,1,Kickoff,1,5,15,315,3015,9.75,0,7,7,7,0.7179,South Florida,False,65,9,2,4008526877,7
400852687,10,3,2015,postseason,1,Western Kentucky,South Florida,South Florida,Western Kentucky,False,-3.0,consensus,,,,,,-3.0,,,1870.0,1694.0,176.0,400852687102878103,1,Kickoff,2,12,18,738,2538,17.7,0,14,14,14,0.791,South Florida,False,65,8,3,4008526879,9
400852687,14,4,2015,postseason,1,Western Kentucky,South Florida,South Florida,Western Kentucky,False,-3.0,consensus,,,,,,-3.0,,,1870.0,1694.0,176.0,400852687102878103,1,Kickoff,2,12,18,738,2538,17.7,0,14,14,14,0.791,South Florida,False,65,8,3,4008526879,9
400852708,3,1,2015,postseason,1,Utah State,Akron,Utah State,Akron,True,-6.5,consensus,,,,,,-6.5,,,1556.0,1315.0,241.0,400852708101896103,1,Kickoff,1,10,38,638,3338,4.3667,0,7,7,7,1.6031,Akron,False,65,10,1,4008527084,4
400852708,7,2,2015,postseason,1,Utah State,Akron,Utah State,Akron,True,-6.5,consensus,,,,,,-6.5,,,1556.0,1315.0,241.0,400852708101896103,1,Kickoff,1,10,38,638,3338,4.3667,0,7,7,7,1.6031,Akron,False,65,10,1,4008527084,4
400852708,10,3,2015,postseason,1,Utah State,Akron,Utah State,Akron,True,-6.5,consensus,,,,,,-6.5,,,1556.0,1315.0,241.0,400852708102974602,1,Kickoff,2,2,53,173,1973,27.1167,0,10,10,10,0.3688,Akron,False,65,9,4,40085270814,14
400852709,3,1,2015,postseason,1,Temple,Toledo,Toledo,Temple,False,-1.0,consensus,,,,,,-1.0,,,1672.0,1693.0,-21.0,400852709102878304,1,Kickoff,2,12,16,736,2536,17.7333,3,9,6,12,0.6767,Toledo,False,70,8,3,4008527098,8
400852709,7,2,2015,postseason,1,Temple,Toledo,Toledo,Temple,False,-1.0,consensus,,,,,,-1.0,,,1672.0,1693.0,-21.0,400852709103849901,1,Kickoff,3,15,0,900,1800,30.0,3,12,9,15,0.5,Toledo,False,65,10,1,40085270914,14
400852709,10,3,2015,postseason,1,Temple,Toledo,Toledo,Temple,False,-1.0,consensus,,,,,,-1.0,,,1672.0,1693.0,-21.0,400852709104875801,1,Passing Touchdown,4,12,41,761,761,47.3167,9,19,10,28,0.5918,Toledo,False,80,10,1,40085270919,19
400852709,14,4,2015,postseason,1,Temple,Toledo,Toledo,Temple,False,-1.0,consensus,,,,,,-1.0,,,1672.0,1693.0,-21.0,400852709104945303,1,Kickoff,4,5,46,346,346,54.2333,9,25,16,34,0.6269,Toledo,False,65,10,1,40085270922,22
400852711,3,1,2015,postseason,1,Bowling Green,Georgia Southern,Bowling Green,Georgia Southern,True,-7.5,consensus,,,,,,-7.5,,,1775.0,1521.0,254.0,400852711101914703,1,Kickoff,1,8,52,532,3232,6.1333,0,7,7,7,1.1413,Georgia Southern,False,65,10,1,4008527113,3
400852711,7,2,2015,postseason,1,Bowling Green,Georgia Southern,Bowling Green,Georgia Southern,True,-7.5,consensus,,,,,,-7.5,,,1775.0,1521.0,254.0,400852711101914703,1,Kickoff,1,8,52,532,3232,6.1333,0,7,7,7,1.1413,Georgia Southern,False,65,10,1,4008527113,3
400852711,10,3,2015,postseason,1,Bowling Green,Georgia Southern,Bowling Green,Georgia Southern,True,-7.5,consensus,,,,,,-7.5,,,1775.0,1521.0,254.0,400852711103974401,1,Rushing Touchdown,3,2,55,175,1075,42.0833,27,37,10,64,1.5208,Georgia Southern,False,80,10,1,40085271117,17
400852711,14,4,2015,postseason,1,Bowling Green,Georgia Southern,Bowling Green,Georgia Southern,True,-7.5,consensus,,,,,,-7.5,,,1775.0,1521.0,254.0,400852711103984803,1,Kickoff,3,1,51,111,1011,43.15,27,44,17,71,1.6454,Georgia Southern,False,65,10,1,40085271120,20
400852711,21,5,2015,postseason,1,Bowling Green,Georgia Southern,Bowling Green,Georgia Southern,True,-7.5,consensus,,,,,,-7.5,,,1775.0,1521.0,254.0,400852711104854403,1,Kickoff,4,14,55,895,895,45.0833,27,51,24,78,1.7301,Georgia Southern,False,65,8,2,40085271122,22
400852713,3,1,2015,postseason,1,Western Michigan,Middle Tennessee,Western Michigan,Middle Tennessee,True,-3.0,consensus,,,,,,-3.0,,,1611.0,1551.0,60.0,400852713101865603,1,Kickoff,1,13,43,823,3523,1.2833,0,7,7,7,5.4545,Middle Tennessee,False,65,1,3,4008527132,2
400852713,7,2,2015,postseason,1,Western Michigan,Middle Tennessee,Western Michigan,Middle Tennessee,True,-3.0,consensus,,,,,,-3.0,,,1611.0,1551.0,60.0,400852713101865603,1,Kickoff,1,13,43,823,3523,1.2833,0,7,7,7,5.4545,Middle Tennessee,False,65,1,3,4008527132,2
400852714,3,1,2015,postseason,1,Cincinnati,San Diego State,Cincinnati,San Diego State,True,-2.5,consensus,,,,,,-2.5,,,1535.0,1740.0,-205.0,400852714101855401,1,Kickoff Return Touchdown,1,14,45,885,3585,0.25,0,7,7,7,28.0,Cincinnati,True,65,10,1,4008527141,1
400852714,7,2,2015,postseason,1,Cincinnati,San Diego State,Cincinnati,San Diego State,True,-2.5,consensus,,,,,,-2.5,,,1535.0,1740.0,-205.0,400852714101855401,1,Kickoff Return Touchdown,1,14,45,885,3585,0.25,0,7,7,7,28.0,Cincinnati,True,65,10,1,4008527141,1
400852714,10,3,2015,postseason,1,Cincinnati,San Diego State,Cincinnati,San Diego State,True,-2.5,consensus,,,,,,-2.5,,,1535.0,1740.0,-205.0,400852714101909103,1,Kickoff,1,9,8,548,3248,5.8667,0,14,14,14,2.3864,San Diego State,False,65,2,3,4008527144,4
400852714,14,4,2015,postseason,1,Cincinnati,San Diego State,Cincinnati,San Diego State,True,-2.5,consensus,,,,,,-2.5,,,1535.0,1740.0,-205.0,400852714101909103,1,Kickoff,1,9,8,548,3248,5.8667,0,14,14,14,2.3864,San Diego State,False,65,2,3,4008527144,4
400852714,21,5,2015,postseason,1,Cincinnati,San Diego State,Cincinnati,San Diego State,True,-2.5,consensus,,,,,,-2.5,,,1535.0,1740.0,-205.0,400852714102979703,1,Kickoff,2,2,2,122,1922,27.9667,0,21,21,21,0.7509,San Diego State,False,65,3,3,40085271412,12
400852718,3,1,2015,postseason,1,Indiana,Duke,Duke,Indiana,False,-2.0,consensus,,,,,,-2.0,,,1494.0,1527.0,-33.0,400852718101905102,1,Kickoff,1,9,48,588,3288,5.2,0,3,3,3,0.5769,Duke,False,65,5,4,4008527183,3
400852718,7,2,2015,postseason,1,Indiana,Duke,Duke,Indiana,False,-2.0,consensus,,,,,,-2.0,,,1494.0,1527.0,-33.0,400852718101988301,1,Rushing Touchdown,1,1,16,76,2776,13.7333,0,10,10,10,0.7282,Duke,False,85,10,1,4008527186,6
400852718,10,3,2015,postseason,1,Indiana,Duke,Duke,Indiana,False,-2.0,consensus,,,,,,-2.0,,,1494.0,1527.0,-33.0,400852718101988301,1,Rushing Touchdown,1,1,16,76,2776,13.7333,0,10,10,10,0.7282,Duke,False,85,10,1,4008527186,6
400852719,3,1,2015,postseason,1,Virginia Tech,Tulsa,Virginia Tech,Tulsa,True,-14.0,consensus,,,,,,-14.0,,,1651.0,1324.0,327.0,400852719101858503,1,Kickoff,1,14,14,854,3554,0.7667,0,7,7,7,9.1304,Tulsa,False,65,10,1,4008527192,2
400852719,7,2,2015,postseason,1,Virginia Tech,Tulsa,Virginia Tech,Tulsa,True,-14.0,consensus,,,,,,-14.0,,,1651.0,1324.0,327.0,400852719101858503,1,Kickoff,1,14,14,854,3554,0.7667,0,7,7,7,9.1304,Tulsa,False,65,10,1,4008527192,2
400852720,3,1,2015,postseason,1,UCLA,Nebraska,Nebraska,UCLA,False,-6.5,consensus,,,,,,-6.5,,,1745.0,1679.0,66.0,400852720103896203,1,Kickoff,3,10,37,637,1537,34.3833,21,27,6,48,1.396,Nebraska,False,65,10,1,40085272014,14
400852720,7,2,2015,postseason,1,UCLA,Nebraska,Nebraska,UCLA,False,-6.5,consensus,,,,,,-6.5,,,1745.0,1679.0,66.0,400852720103954902,1,Kickoff,3,4,50,290,1190,40.1667,21,30,9,51,1.2697,Nebraska,False,65,1,4,40085272016,16
400852720,10,3,2015,postseason,1,UCLA,Nebraska,Nebraska,UCLA,False,-6.5,consensus,,,,,,-6.5,,,1745.0,1679.0,66.0,400852720104858803,1,Kickoff,4,14,11,851,851,45.8167,21,37,16,58,1.2659,Nebraska,False,65,11,3,40085272018,18
400852720,14,4,2015,postseason,1,UCLA,Nebraska,Nebraska,UCLA,False,-6.5,consensus,,,,,,-6.5,,,1745.0,1679.0,66.0,400852720104858803,1,Kickoff,4,14,11,851,851,45.8167,21,37,16,58,1.2659,Nebraska,False,65,11,3,40085272018,18
400852721,3,1,2015,postseason,1,Navy,Pittsburgh,Navy,Pittsburgh,True,-5.0,consensus,,,,,,-5.0,,,1707.0,1608.0,99.0,400852721101855301,1,Kickoff Return Touchdown,1,14,46,886,3586,0.2333,0,7,7,7,30.0,Navy,True,65,10,1,4008527211,1
400852721,7,2,2015,postseason,1,Navy,Pittsburgh,Navy,Pittsburgh,True,-5.0,consensus,,,,,,-5.0,,,1707.0,1608.0,99.0,400852721101855301,1,Kickoff Return Touchdown,1,14,46,886,3586,0.2333,0,7,7,7,30.0,Navy,True,65,10,1,4008527211,1
400852722,3,1,2015,postseason,1,Minnesota,Central Michigan,Minnesota,Central Michigan,True,-6.0,consensus,,,,,,-6.0,,,1582.0,1482.0,100.0,400852722102854403,1,Kickoff,2,14,55,895,2695,15.0833,3,7,4,10,0.663,Central Michigan,False,65,10,3,4008527225,5
400852723,3,1,2015,postseason,1,California,Air Force,Air Force,California,False,-6.5,consensus,,,,,,-6.5,,,1567.0,1573.0,-6.0,400852723101916603,1,Kickoff,1,8,33,513,3213,6.45,0,7,7,7,1.0853,Air Force,False,65,8,2,4008527232,2
400852723,7,2,2015,postseason,1,California,Air Force,Air Force,California,False,-6.5,consensus,,,,,,-6.5,,,1567.0,1573.0,-6.0,400852723101916603,1,Kickoff,1,8,33,513,3213,6.45,0,7,7,7,1.0853,Air Force,False,65,8,2,4008527232,2
400852724,3,1,2015,postseason,1,Baylor,North Carolina,Baylor,North Carolina,True,-3.5,consensus,,,,,,-3.5,,,1975.0,1846.0,129.0,400852724101916203,1,Kickoff,1,8,37,517,3217,6.3833,0,7,7,7,1.0966,North Carolina,False,65,8,3,4008527243,3
400852724,7,2,2015,postseason,1,Baylor,North Carolina,Baylor,North Carolina,True,-3.5,consensus,,,,,,-3.5,,,1975.0,1846.0,129.0,400852724101916203,1,Kickoff,1,8,37,517,3217,6.3833,0,7,7,7,1.0966,North Carolina,False,65,8,3,4008527243,3
400852725,3,1,2015,postseason,1,Colorado State,Nevada,Colorado State,Nevada,True,-3.5,consensus,,,,,,-3.5,,,1442.0,1383.0,59.0,400852725101927802,1,Kickoff,1,7,21,441,3141,7.65,0,3,3,3,0.3922,Nevada,False,65,8,4,4008527253,3
400852725,7,2,2015,postseason,1,Colorado State,Nevada,Colorado State,Nevada,True,-3.5,consensus,,,,,,-3.5,,,1442.0,1383.0,59.0,400852725102986601,1,Kickoff Return Touchdown,2,1,33,93,1893,28.45,10,19,9,29,1.0193,Colorado State,True,65,3,4,40085272510,10
400852729,3,1,2015,postseason,1,Texas A&M,Louisville,Louisville,Texas A&M,False,-2.5,consensus,,,,,,-2.5,,,1690.0,1655.0,35.0,400852729101884303,1,Kickoff Return (Offense),1,11,56,716,3416,3.0667,0,7,7,7,2.2826,Louisville,False,65,9,2,4008527293,3
400852729,7,2,2015,postseason,1,Texas A&M,Louisville,Louisville,Texas A&M,False,-2.5,consensus,,,,,,-2.5,,,1690.0,1655.0,35.0,400852729101884303,1,Kickoff Return (Offense),1,11,56,716,3416,3.0667,0,7,7,7,2.2826,Louisville,False,65,9,2,4008527293,3
400852729,10,3,2015,postseason,1,Texas A&M,Louisville,Louisville,Texas A&M,False,-2.5,consensus,,,,,,-2.5,,,1690.0,1655.0,35.0,400852729101947703,1,Kickoff Return (Offense),1,5,22,322,3022,9.6333,0,13,13,13,1.3495,Louisville,False,65,7,2,4008527297,7
400852730,3,1,2015,postseason,1,USC,Wisconsin,Wisconsin,USC,False,-3.0,consensus,,,,,,-3.0,,,1798.0,1796.0,2.0,400852730102866902,1,Kickoff Return (Offense),2,13,30,810,2610,16.5,0,3,3,3,0.1818,Wisconsin,False,65,8,4,4008527306,6
400852730,7,2,2015,postseason,1,USC,Wisconsin,Wisconsin,USC,False,-3.0,consensus,,,,,,-3.0,,,1798.0,1796.0,2.0,400852730102914303,1,Kickoff Return (Offense),2,8,56,536,2336,21.0667,0,10,10,10,0.4747,Wisconsin,False,65,10,1,4008527308,8
400852730,10,3,2015,postseason,1,USC,Wisconsin,Wisconsin,USC,False,-3.0,consensus,,,,,,-3.0,,,1798.0,1796.0,2.0,400852730102914303,1,Kickoff Return (Offense),2,8,56,536,2336,21.0667,0,10,10,10,0.4747,Wisconsin,False,65,10,1,4008527308,8
400852731,3,1,2015,postseason,1,Florida State,Houston,Florida State,Houston,True,-6.5,consensus,,,,,,-6.5,,,1938.0,1891.0,47.0,400852731101948203,1,Kickoff,1,5,17,317,3017,9.7167,0,7,7,7,0.7204,Houston,False,65,1,3,4008527315,5
400852731,7,2,2015,postseason,1,Florida State,Houston,Florida State,Houston,True,-6.5,consensus,,,,,,-6.5,,,1938.0,1891.0,47.0,400852731101948203,1,Kickoff,1,5,17,317,3017,9.7167,0,7,7,7,0.7204,Houston,False,65,1,3,4008527315,5
400852731,10,3,2015,postseason,1,Florida State,Houston,Florida State,Houston,True,-6.5,consensus,,,,,,-6.5,,,1938.0,1891.0,47.0,400852731102938803,1,Kickoff,2,6,11,371,2171,23.8167,3,14,11,17,0.7138,Houston,False,65,10,1,40085273113,13
400852731,14,4,2015,postseason,1,Florida State,Houston,Florida State,Houston,True,-6.5,consensus,,,,,,-6.5,,,1938.0,1891.0,47.0,400852731102956903,1,Kickoff,2,4,30,270,2070,25.5,3,21,18,24,0.9412,Houston,False,65,10,1,40085273115,15
400852733,3,1,2015,postseason,1,Oklahoma,Clemson,Clemson,Oklahoma,False,-1.5,consensus,,,,,,-1.5,,,2155.0,1965.0,190.0,400852733102875403,1,Kickoff,2,12,45,765,2565,17.25,7,10,3,17,0.9855,Clemson,False,65,2,2,4008527337,7
400852733,7,2,2015,postseason,1,Oklahoma,Clemson,Clemson,Oklahoma,False,-1.5,consensus,,,,,,-1.5,,,2155.0,1965.0,190.0,400852733103959203,1,Kickoff,3,4,7,247,1147,40.8833,17,30,13,47,1.1496,Clemson,False,65,7,2,40085273319,19
400852733,10,3,2015,postseason,1,Oklahoma,Clemson,Clemson,Oklahoma,False,-1.5,consensus,,,,,,-1.5,,,2155.0,1965.0,190.0,400852733103959203,1,Kickoff,3,4,7,247,1147,40.8833,17,30,13,47,1.1496,Clemson,False,65,7,2,40085273319,19
400852733,14,4,2015,postseason,1,Oklahoma,Clemson,Clemson,Oklahoma,False,-1.5,consensus,,,,,,-1.5,,,2155.0,1965.0,190.0,400852733104895103,1,Kickoff,4,10,48,648,648,49.2,17,37,20,54,1.0976,Clemson,False,65,1,3,40085273323,23
400852738,3,1,2015,postseason,1,Ole Miss,Oklahoma State,Ole Miss,Oklahoma State,True,-7.0,consensus,,,,,,-7.0,,,1866.0,1778.0,88.0,400852738101954702,1,Kickoff,1,4,52,292,2992,10.1333,0,3,3,3,0.2961,Oklahoma State,False,65,2,4,4008527385,5
400852740,3,1,2015,postseason,1,Arkansas,Kansas State,Arkansas,Kansas State,True,-13.0,consensus,,,,,,-13.0,,,1829.0,1564.0,265.0,400852740101886103,1,Kickoff,1,11,38,698,3398,3.3667,0,7,7,7,2.0792,Kansas State,False,65,10,1,4008527403,3
400852740,7,2,2015,postseason,1,Arkansas,Kansas State,Arkansas,Kansas State,True,-13.0,consensus,,,,,,-13.0,,,1829.0,1564.0,265.0,400852740101886103,1,Kickoff,1,11,38,698,3398,3.3667,0,7,7,7,2.0792,Kansas State,False,65,10,1,4008527403,3
400852742,3,1,2015,postseason,1,Arizona State,West Virginia,Arizona State,West Virginia,True,-1.5,consensus,,,,,,-1.5,,,1666.0,1767.0,-101.0,400852742101879702,1,Kickoff,1,12,2,722,3422,2.9667,0,3,3,3,1.0112,West Virginia,False,65,3,4,4008527422,2
400852742,7,2,2015,postseason,1,Arizona State,West Virginia,Arizona State,West Virginia,True,-1.5,consensus,,,,,,-1.5,,,1666.0,1767.0,-101.0,400852742102997104,1,Kickoff,2,0,28,28,1828,29.5333,15,22,7,37,1.2528,West Virginia,False,65,15,2,40085274218,18
400852743,3,1,2015,postseason,1,Alabama,Clemson,Clemson,Alabama,False,-5.5,consensus,,,,,,-5.5,,,2202.0,2042.0,160.0,400852743102849901,1,Kickoff,2,15,0,900,2700,15.0,7,14,7,21,1.4,Clemson,False,65,9,3,4008527437,7
400852743,7,2,2015,postseason,1,Alabama,Clemson,Clemson,Alabama,False,-5.5,consensus,,,,,,-5.5,,,2202.0,2042.0,160.0,400852743102849901,1,Kickoff,2,15,0,900,2700,15.0,7,14,7,21,1.4,Clemson,False,65,9,3,4008527437,7
400603836,3,1,2015,regular,1,Mississippi State,Southern Miss,Southern Miss,Mississippi State,False,-13.0,consensus,,,,,,-13.0,,,1759.0,1177.0,582.0,400603836101977903,1,Kickoff,1,2,20,140,2840,12.6667,7,10,3,17,1.3421,Southern Miss,False,65,0,1,4006038368,7
400603839,3,1,2015,regular,1,Vanderbilt,Western Kentucky,Vanderbilt,Western Kentucky,True,-17.5,consensus,,,,,,-17.5,,,1365.0,1521.0,-156.0,400603839103989904,1,Kickoff,3,1,0,60,960,44.0,3,7,4,10,0.2273,Western Kentucky,False,80,0,1,40060383921,20
400603839,7,2,2015,regular,1,Vanderbilt,Western Kentucky,Vanderbilt,Western Kentucky,True,-17.5,consensus,,,,,,-17.5,,,1365.0,1521.0,-156.0,400603839104916103,1,Kickoff,4,8,38,518,518,51.3667,6,14,8,20,0.3894,Western Kentucky,False,65,0,1,40060383923,22
400603840,3,1,2015,regular,1,South Carolina,North Carolina,South Carolina,North Carolina,True,-3.5,consensus,,,,,,-3.5,,,1646.0,1477.0,169.0,400603840101947803,1,Kickoff,1,5,21,321,3021,9.65,0,7,7,7,0.7254,North Carolina,False,65,3,4,4006038405,5
400603840,7,2,2015,regular,1,South Carolina,North Carolina,South Carolina,North Carolina,True,-3.5,consensus,,,,,,-3.5,,,1646.0,1477.0,169.0,400603840101947803,1,Kickoff,1,5,21,321,3021,9.65,0,7,7,7,0.7254,North Carolina,False,65,3,4,4006038405,5
400756891,3,1,2015,regular,1,Stanford,Northwestern,Northwestern,Stanford,False,-10.0,consensus,,,,,,-10.0,,,1747.0,1482.0,265.0,400756891102938103,1,Kickoff,2,6,18,378,2178,23.7,3,10,7,13,0.5485,Northwestern,False,65,7,4,4007568919,9
400756891,7,2,2015,regular,1,Stanford,Northwestern,Northwestern,Stanford,False,-10.0,consensus,,,,,,-10.0,,,1747.0,1482.0,265.0,400756891102938103,1,Kickoff,2,6,18,378,2178,23.7,3,10,7,13,0.5485,Northwestern,False,65,7,4,4007568919,9
400756891,10,3,2015,regular,1,Stanford,Northwestern,Northwestern,Stanford,False,-10.0,consensus,,,,,,-10.0,,,1747.0,1482.0,265.0,400756891104877802,1,Kickoff,4,12,21,741,741,47.65,3,13,10,16,0.3358,Northwestern,False,65,7,4,40075689120,20
400756904,3,1,2015,regular,1,UCLA,Virginia,UCLA,Virginia,True,-14.5,consensus,,,,,,-14.5,,,1690.0,1494.0,196.0,400756904101908502,1,Kickoff,1,9,14,554,3254,5.7667,0,3,3,3,0.5202,Virginia,False,65,3,4,4007569042,2
400756905,3,1,2015,regular,1,Ohio State,Virginia Tech,Virginia Tech,Ohio State,False,-14.0,consensus,,,,,,-14.0,,,2033.0,1574.0,459.0,400756905102998403,1,Kickoff,2,0,15,15,1815,29.75,14,17,3,31,1.042,Virginia Tech,False,65,9,4,40075690513,13
400763399,3,1,2015,regular,1,Oklahoma State,Central Michigan,Central Michigan,Oklahoma State,False,-20.5,consensus,,,,,,-20.5,,,1567.0,1417.0,150.0,400763399103888203,1,Kickoff,3,11,17,677,1577,33.7167,10,13,3,23,0.6822,Central Michigan,False,65,10,2,40076339915,15
400763495,3,1,2015,regular,1,Nebraska,BYU,Nebraska,BYU,True,-7.5,consensus,,,,,,-7.5,,,1673.0,1569.0,104.0,400763495102945702,1,Kickoff,2,5,42,342,2142,24.3,14,17,3,31,1.2757,BYU,False,65,8,4,40076349510,10
400763495,7,2,2015,regular,1,Nebraska,BYU,Nebraska,BYU,True,-7.5,consensus,,,,,,-7.5,,,1673.0,1569.0,104.0,400763495102965103,1,Kickoff,2,3,48,228,2028,26.2,14,24,10,38,1.4504,BYU,False,65,3,4,40076349512,12
400763495,10,3,2015,regular,1,Nebraska,BYU,Nebraska,BYU,True,-7.5,consensus,,,,,,-7.5,,,1673.0,1569.0,104.0,400763495102965103,1,Kickoff,2,3,48,228,2028,26.2,14,24,10,38,1.4504,BYU,False,65,3,4,40076349512,12
400763497,3,1,2015,regular,1,Penn State,Temple,Temple,Penn State,False,-14.0,consensus,,,,,,-14.0,,,1556.0,1489.0,67.0,400763497103989903,1,Kickoff Return (Offense),3,1,0,60,960,44.0,10,17,7,27,0.6136,Temple,False,65,9,2,40076349723,22
400763497,7,2,2015,regular,1,Penn State,Temple,Temple,Penn State,False,-14.0,consensus,,,,,,-14.0,,,1556.0,1489.0,67.0,400763497103989903,1,Kickoff Return (Offense),3,1,0,60,960,44.0,10,17,7,27,0.6136,Temple,False,65,9,2,40076349723,22
400763497,10,3,2015,regular,1,Penn State,Temple,Temple,Penn State,False,-14.0,consensus,,,,,,-14.0,,,1556.0,1489.0,67.0,400763497104888503,1,Kickoff Return (Offense),4,11,14,674,674,48.7667,10,24,14,34,0.6972,Temple,False,65,10,2,40076349725,24
400763497,14,4,2015,regular,1,Penn State,Temple,Temple,Penn State,False,-14.0,consensus,,,,,,-14.0,,,1556.0,1489.0,67.0,400763497104888503,1,Kickoff Return (Offense),4,11,14,674,674,48.7667,10,24,14,34,0.6972,Temple,False,65,10,2,40076349725,24
400763498,3,1,2015,regular,1,Purdue,Marshall,Marshall,Purdue,False,-2.5,consensus,,,,,,-2.5,,,1350.0,1749.0,-399.0,400763498101854603,1,Kickoff,1,14,53,893,3593,0.1167,0,7,7,7,60.0,Marshall,False,65,0,1,4007634983,2
400763498,7,2,2015,regular,1,Purdue,Marshall,Marshall,Purdue,False,-2.5,consensus,,,,,,-2.5,,,1350.0,1749.0,-399.0,400763498101854603,1,Kickoff,1,14,53,893,3593,0.1167,0,7,7,7,60.0,Marshall,False,65,0,1,4007634983,2
400763498,10,3,2015,regular,1,Purdue,Marshall,Marshall,Purdue,False,-2.5,consensus,,,,,,-2.5,,,1350.0,1749.0,-399.0,400763498101969902,1,Kickoff,1,3,0,180,2880,12.0,7,17,10,24,2.0,Marshall,False,65,0,1,4007634989,8
400763587,3,1,2015,regular,1,Georgia State,Charlotte,Georgia State,Charlotte,True,-4.0,consensus,,,,,,-4.0,,,1092.0,1500.0,-408.0,400763587101867103,1,Kickoff,1,13,28,808,3508,1.5333,0,7,7,7,4.5652,Charlotte,False,65,10,2,4007635872,2
