season,season_type,field,n_games,pct_non_null
2021,postseason,shortened_or_canceled,38,100.0
2021,postseason,startDate,38,100.0
2021,postseason,startTimeTBD,38,100.0
2021,postseason,venue,38,100.0
2021,postseason,venueId,38,100.0
2021,postseason,week,38,100.0
2021,regular,attendance,849,99.65
2021,regular,awayClassification,849,100.0
2021,regular,awayConference,849,100.0
2021,regular,awayId,849,100.0
2021,regular,awayLineScores,849,100.0
2021,regular,awayPoints,849,100.0
2021,regular,awayPostgameElo,849,86.22
2021,regular,awayPostgameWinProbability,849,99.65
2021,regular,awayPregameElo,849,87.16
2021,regular,awayTeam,849,100.0
2021,regular,away_class,849,100.0
2021,regular,away_class_unrecognized,849,100.0
2021,regular,away_ls_len,849,100.0
2021,regular,classification_unrecognized,849,100.0
2021,regular,completed,849,100.0
2021,regular,conferenceGame,849,100.0
2021,regular,excitementIndex,849,99.88
2021,regular,excluded_for_canceled_or_shortened,849,100.0
2021,regular,excluded_for_fcs_opponent,849,100.0
2021,regular,excluded_for_no_spread,849,100.0
2021,regular,excluded_for_not_completed,849,100.0
2021,regular,fbs_vs_fbs,849,100.0
2021,regular,fbs_vs_fcs,849,100.0
2021,regular,has_any_opening_spread,849,100.0
2021,regular,has_any_spread,849,100.0
2021,regular,has_lines_entry,849,100.0
2021,regular,has_open_and_close,849,100.0
2021,regular,has_pregame_elo_both,849,100.0
2021,regular,highlights,849,100.0
2021,regular,homeClassification,849,100.0
2021,regular,homeConference,849,100.0
2021,regular,homeId,849,100.0
2021,regular,homeLineScores,849,100.0
2021,regular,homePoints,849,100.0
2021,regular,homePostgameElo,849,86.22
2021,regular,homePostgameWinProbability,849,99.65
2021,regular,homePregameElo,849,87.51
2021,regular,homeTeam,849,100.0
2021,regular,home_class,849,100.0
2021,regular,home_class_unrecognized,849,100.0
2021,regular,home_ls_len,849,100.0
2021,regular,id,849,100.0
2021,regular,likely_ot,849,100.0
2021,regular,n_providers,849,100.0
2021,regular,neutralSite,849,100.0
2021,regular,notes,849,0.24
2021,regular,passes_exclusion_filter,849,100.0
2021,regular,season,849,100.0
2021,regular,seasonType,849,100.0
2021,regular,shortened_or_canceled,849,100.0
2021,regular,startDate,849,100.0
2021,regular,startTimeTBD,849,100.0
2021,regular,venue,849,100.0
2021,regular,venueId,849,100.0
2021,regular,week,849,100.0
2022,postseason,attendance,42,85.71
2022,postseason,awayClassification,42,100.0
2022,postseason,awayConference,42,100.0
2022,postseason,awayId,42,100.0
2022,postseason,awayLineScores,42,100.0
2022,postseason,awayPoints,42,100.0
2022,postseason,awayPostgameElo,42,100.0
2022,postseason,awayPostgameWinProbability,42,100.0
2022,postseason,awayPregameElo,42,100.0
2022,postseason,awayTeam,42,100.0
2022,postseason,away_class,42,100.0
2022,postseason,away_class_unrecognized,42,100.0
2022,postseason,away_ls_len,42,100.0
2022,postseason,classification_unrecognized,42,100.0
2022,postseason,completed,42,100.0
2022,postseason,conferenceGame,42,100.0
2022,postseason,excitementIndex,42,100.0
2022,postseason,excluded_for_canceled_or_shortened,42,100.0
2022,postseason,excluded_for_fcs_opponent,42,100.0
2022,postseason,excluded_for_no_spread,42,100.0
2022,postseason,excluded_for_not_completed,42,100.0
2022,postseason,fbs_vs_fbs,42,100.0
2022,postseason,fbs_vs_fcs,42,100.0
2022,postseason,has_any_opening_spread,42,100.0
2022,postseason,has_any_spread,42,100.0
2022,postseason,has_lines_entry,42,100.0
2022,postseason,has_open_and_close,42,100.0
2022,postseason,has_pregame_elo_both,42,100.0
2022,postseason,highlights,42,100.0
2022,postseason,homeClassification,42,100.0
2022,postseason,homeConference,42,100.0
2022,postseason,homeId,42,100.0
2022,postseason,homeLineScores,42,100.0
2022,postseason,homePoints,42,100.0
2022,postseason,homePostgameElo,42,100.0
2022,postseason,homePostgameWinProbability,42,100.0
2022,postseason,homePregameElo,42,100.0
2022,postseason,homeTeam,42,100.0
2022,postseason,home_class,42,100.0
2022,postseason,home_class_unrecognized,42,100.0
2022,postseason,home_ls_len,42,100.0
2022,postseason,id,42,100.0
2022,postseason,likely_ot,42,100.0
2022,postseason,n_providers,42,100.0
2022,postseason,neutralSite,42,100.0
2022,postseason,notes,42,100.0
2022,postseason,passes_exclusion_filter,42,100.0
2022,postseason,season,42,100.0
2022,postseason,seasonType,42,100.0
2022,postseason,shortened_or_canceled,42,100.0
2022,postseason,startDate,42,100.0
2022,postseason,startTimeTBD,42,100.0
2022,postseason,venue,42,100.0
2022,postseason,venueId,42,100.0
2022,postseason,week,42,100.0
2022,regular,attendance,854,96.6
2022,regular,awayClassification,854,100.0
2022,regular,awayConference,854,100.0
2022,regular,awayId,854,100.0
2022,regular,awayLineScores,854,100.0
2022,regular,awayPoints,854,100.0
2022,regular,awayPostgameElo,854,85.95
2022,regular,awayPostgameWinProbability,854,100.0
2022,regular,awayPregameElo,854,85.95
2022,regular,awayTeam,854,100.0
2022,regular,away_class,854,100.0
2022,regular,away_class_unrecognized,854,100.0
2022,regular,away_ls_len,854,100.0
2022,regular,classification_unrecognized,854,100.0
2022,regular,completed,854,100.0
2022,regular,conferenceGame,854,100.0
2022,regular,excitementIndex,854,100.0
2022,regular,excluded_for_canceled_or_shortened,854,100.0
2022,regular,excluded_for_fcs_opponent,854,100.0
2022,regular,excluded_for_no_spread,854,100.0
2022,regular,excluded_for_not_completed,854,100.0
2022,regular,fbs_vs_fbs,854,100.0
2022,regular,fbs_vs_fcs,854,100.0
2022,regular,has_any_opening_spread,854,100.0
2022,regular,has_any_spread,854,100.0
2022,regular,has_lines_entry,854,100.0
2022,regular,has_open_and_close,854,100.0
2022,regular,has_pregame_elo_both,854,100.0
2022,regular,highlights,854,100.0
2022,regular,homeClassification,854,100.0
2022,regular,homeConference,854,100.0
2022,regular,homeId,854,100.0
2022,regular,homeLineScores,854,100.0
2022,regular,homePoints,854,100.0
2022,regular,homePostgameElo,854,99.77
2022,regular,homePostgameWinProbability,854,100.0
2022,regular,homePregameElo,854,99.77
2022,regular,homeTeam,854,100.0
2022,regular,home_class,854,100.0
2022,regular,home_class_unrecognized,854,100.0
2022,regular,home_ls_len,854,100.0
2022,regular,id,854,100.0
2022,regular,likely_ot,854,100.0
2022,regular,n_providers,854,100.0
2022,regular,neutralSite,854,100.0
2022,regular,notes,854,1.99
2022,regular,passes_exclusion_filter,854,100.0
2022,regular,season,854,100.0
2022,regular,seasonType,854,100.0
2022,regular,shortened_or_canceled,854,100.0
2022,regular,startDate,854,100.0
2022,regular,startTimeTBD,854,100.0
2022,regular,venue,854,100.0
2022,regular,venueId,854,100.0
2022,regular,week,854,100.0
2023,postseason,attendance,42,100.0
2023,postseason,awayClassification,42,100.0
2023,postseason,awayConference,42,100.0
2023,postseason,awayId,42,100.0
2023,postseason,awayLineScores,42,100.0
2023,postseason,awayPoints,42,100.0
2023,postseason,awayPostgameElo,42,100.0
2023,postseason,awayPostgameWinProbability,42,100.0
2023,postseason,awayPregameElo,42,100.0
2023,postseason,awayTeam,42,100.0
2023,postseason,away_class,42,100.0
2023,postseason,away_class_unrecognized,42,100.0
2023,postseason,away_ls_len,42,100.0
2023,postseason,classification_unrecognized,42,100.0
2023,postseason,completed,42,100.0
2023,postseason,conferenceGame,42,100.0
2023,postseason,excitementIndex,42,100.0
2023,postseason,excluded_for_canceled_or_shortened,42,100.0
2023,postseason,excluded_for_fcs_opponent,42,100.0
2023,postseason,excluded_for_no_spread,42,100.0
2023,postseason,excluded_for_not_completed,42,100.0
2023,postseason,fbs_vs_fbs,42,100.0
2023,postseason,fbs_vs_fcs,42,100.0
2023,postseason,has_any_opening_spread,42,100.0
2023,postseason,has_any_spread,42,100.0
2023,postseason,has_lines_entry,42,100.0
2023,postseason,has_open_and_close,42,100.0
2023,postseason,has_pregame_elo_both,42,100.0
2023,postseason,highlights,42,100.0
2023,postseason,homeClassification,42,100.0
2023,postseason,homeConference,42,100.0
2023,postseason,homeId,42,100.0
2023,postseason,homeLineScores,42,100.0
2023,postseason,homePoints,42,100.0
2023,postseason,homePostgameElo,42,100.0
2023,postseason,homePostgameWinProbability,42,100.0
2023,postseason,homePregameElo,42,100.0
2023,postseason,homeTeam,42,100.0
2023,postseason,home_class,42,100.0
2023,postseason,home_class_unrecognized,42,100.0
2023,postseason,home_ls_len,42,100.0
2023,postseason,id,42,100.0
2023,postseason,likely_ot,42,100.0
2023,postseason,n_providers,42,100.0
2023,postseason,neutralSite,42,100.0
2023,postseason,notes,42,100.0
2023,postseason,passes_exclusion_filter,42,100.0
2023,postseason,season,42,100.0
2023,postseason,seasonType,42,100.0
2023,postseason,shortened_or_canceled,42,100.0
2023,postseason,startDate,42,100.0
2023,postseason,startTimeTBD,42,100.0
2023,postseason,venue,42,100.0
2023,postseason,venueId,42,100.0
2023,postseason,week,42,100.0
2023,regular,attendance,868,98.04
2023,regular,awayClassification,868,100.0
2023,regular,awayConference,868,100.0
2023,regular,awayId,868,100.0
2023,regular,awayLineScores,868,100.0
2023,regular,awayPoints,868,100.0
2023,regular,awayPostgameElo,868,86.41
2023,regular,awayPostgameWinProbability,868,100.0
2023,regular,awayPregameElo,868,86.41
2023,regular,awayTeam,868,100.0
2023,regular,away_class,868,100.0
2023,regular,away_class_unrecognized,868,100.0
2023,regular,away_ls_len,868,100.0
2023,regular,classification_unrecognized,868,100.0
2023,regular,completed,868,100.0
2023,regular,conferenceGame,868,100.0
2023,regular,excitementIndex,868,100.0
2023,regular,excluded_for_canceled_or_shortened,868,100.0
2023,regular,excluded_for_fcs_opponent,868,100.0
2023,regular,excluded_for_no_spread,868,100.0
2023,regular,excluded_for_not_completed,868,100.0
2023,regular,fbs_vs_fbs,868,100.0
2023,regular,fbs_vs_fcs,868,100.0
2023,regular,has_any_opening_spread,868,100.0
2023,regular,has_any_spread,868,100.0
2023,regular,has_lines_entry,868,100.0
2023,regular,has_open_and_close,868,100.0
2023,regular,has_pregame_elo_both,868,100.0
2023,regular,highlights,868,100.0
2023,regular,homeClassification,868,100.0
2023,regular,homeConference,868,100.0
2023,regular,homeId,868,100.0
2023,regular,homeLineScores,868,100.0
2023,regular,homePoints,868,100.0
2023,regular,homePostgameElo,868,100.0
2023,regular,homePostgameWinProbability,868,100.0
2023,regular,homePregameElo,868,100.0
2023,regular,homeTeam,868,100.0
2023,regular,home_class,868,100.0
2023,regular,home_class_unrecognized,868,100.0
2023,regular,home_ls_len,868,100.0
2023,regular,id,868,100.0
2023,regular,likely_ot,868,100.0
2023,regular,n_providers,868,100.0
2023,regular,neutralSite,868,100.0
2023,regular,notes,868,1.61
2023,regular,passes_exclusion_filter,868,100.0
2023,regular,season,868,100.0
2023,regular,seasonType,868,100.0
2023,regular,shortened_or_canceled,868,100.0
2023,regular,startDate,868,100.0
2023,regular,startTimeTBD,868,100.0
2023,regular,venue,868,100.0
2023,regular,venueId,868,100.0
2023,regular,week,868,100.0
2024,postseason,attendance,46,100.0
2024,postseason,awayClassification,46,100.0
2024,postseason,awayConference,46,100.0
2024,postseason,awayId,46,100.0
2024,postseason,awayLineScores,46,100.0
2024,postseason,awayPoints,46,100.0
2024,postseason,awayPostgameElo,46,100.0
2024,postseason,awayPostgameWinProbability,46,100.0
2024,postseason,awayPregameElo,46,100.0
2024,postseason,awayTeam,46,100.0
2024,postseason,away_class,46,100.0
2024,postseason,away_class_unrecognized,46,100.0
2024,postseason,away_ls_len,46,100.0
2024,postseason,classification_unrecognized,46,100.0
2024,postseason,completed,46,100.0
2024,postseason,conferenceGame,46,100.0
2024,postseason,excitementIndex,46,100.0
2024,postseason,excluded_for_canceled_or_shortened,46,100.0
2024,postseason,excluded_for_fcs_opponent,46,100.0
2024,postseason,excluded_for_no_spread,46,100.0
2024,postseason,excluded_for_not_completed,46,100.0
2024,postseason,fbs_vs_fbs,46,100.0
2024,postseason,fbs_vs_fcs,46,100.0
2024,postseason,has_any_opening_spread,46,100.0
2024,postseason,has_any_spread,46,100.0
2024,postseason,has_lines_entry,46,100.0
2024,postseason,has_open_and_close,46,100.0
2024,postseason,has_pregame_elo_both,46,100.0
2024,postseason,highlights,46,100.0
2024,postseason,homeClassification,46,100.0
2024,postseason,homeConference,46,100.0
2024,postseason,homeId,46,100.0
2024,postseason,homeLineScores,46,100.0
2024,postseason,homePoints,46,100.0
2024,postseason,homePostgameElo,46,100.0
2024,postseason,homePostgameWinProbability,46,100.0
2024,postseason,homePregameElo,46,100.0
2024,postseason,homeTeam,46,100.0
2024,postseason,home_class,46,100.0
2024,postseason,home_class_unrecognized,46,100.0
2024,postseason,home_ls_len,46,100.0
2024,postseason,id,46,100.0
2024,postseason,likely_ot,46,100.0
2024,postseason,n_providers,46,100.0
2024,postseason,neutralSite,46,100.0
2024,postseason,notes,46,100.0
2024,postseason,passes_exclusion_filter,46,100.0
2024,postseason,season,46,100.0
2024,postseason,seasonType,46,100.0
2024,postseason,shortened_or_canceled,46,100.0
2024,postseason,startDate,46,100.0
2024,postseason,startTimeTBD,46,100.0
2024,postseason,venue,46,100.0
2024,postseason,venueId,46,100.0
2024,postseason,week,46,100.0
2024,regular,attendance,874,97.71
2024,regular,awayClassification,874,100.0
2024,regular,awayConference,874,100.0
2024,regular,awayId,874,100.0
2024,regular,awayLineScores,874,99.89
2024,regular,awayPoints,874,99.89
2024,regular,awayPostgameElo,874,86.04
2024,regular,awayPostgameWinProbability,874,99.66
2024,regular,awayPregameElo,874,86.16
2024,regular,awayTeam,874,100.0
2024,regular,away_class,874,100.0
2024,regular,away_class_unrecognized,874,100.0
2024,regular,away_ls_len,874,99.89
2024,regular,classification_unrecognized,874,100.0
2024,regular,completed,874,100.0
2024,regular,conferenceGame,874,100.0
2024,regular,excitementIndex,874,99.66
2024,regular,excluded_for_canceled_or_shortened,874,100.0
2024,regular,excluded_for_fcs_opponent,874,100.0
2024,regular,excluded_for_no_spread,874,100.0
2024,regular,excluded_for_not_completed,874,100.0
2024,regular,fbs_vs_fbs,874,100.0
2024,regular,fbs_vs_fcs,874,100.0
2024,regular,has_any_opening_spread,874,100.0
2024,regular,has_any_spread,874,100.0
2024,regular,has_lines_entry,874,100.0
2024,regular,has_open_and_close,874,100.0
2024,regular,has_pregame_elo_both,874,100.0
2024,regular,highlights,874,100.0
2024,regular,homeClassification,874,100.0
2024,regular,homeConference,874,100.0
2024,regular,homeId,874,100.0
2024,regular,homeLineScores,874,99.89
2024,regular,homePoints,874,99.89
2024,regular,homePostgameElo,874,99.89
2024,regular,homePostgameWinProbability,874,99.66
2024,regular,homePregameElo,874,100.0
2024,regular,homeTeam,874,100.0
2024,regular,home_class,874,100.0
2024,regular,home_class_unrecognized,874,100.0
2024,regular,home_ls_len,874,99.89
2024,regular,id,874,100.0
2024,regular,likely_ot,874,100.0
2024,regular,n_providers,874,100.0
2024,regular,neutralSite,874,100.0
2024,regular,notes,874,1.6
2024,regular,passes_exclusion_filter,874,100.0
2024,regular,season,874,100.0
2024,regular,seasonType,874,100.0
2024,regular,shortened_or_canceled,874,100.0
2024,regular,startDate,874,100.0
2024,regular,startTimeTBD,874,100.0
2024,regular,venue,874,100.0
2024,regular,venueId,874,100.0
2024,regular,week,874,100.0
